go.id,go.term,Definition,Ontology,pvalue,count.InDataset,count.InGenome,totaltermInDataset,totaltermInGenome,BH.adjusted.p.value,EntrezID
GO:0040007,growth,"The increase in size or mass of an entire organism, a part of an organism or a cell.",BP,3.369321449296e-5,210,948,252042,1476651,0.005196298288891876,2099;2309;2069;10298;10516;10718;1154;1399;183;23678;3487;4009;51196;56994;57521;60676;6695;81621;817;83737;9564;26153;4683;129685;54892;57167;6662;2261;2263;344901;54796;5914;10498;5447;5916;85301;57669;5738;928;102;10519;2064;207;2185;3249;596;6195;6280;6548;6832;7042;84678;9211;9472;123879;203245;2100;23677;2786;29948;3172;323;4088;5167;5467;5468;5795;623;6586;6595;6597;694;79602;79960;84722;85004;92304;978;1785;2932;4897;1020;3475;4099;56920;5802;80128;9423;1991;948;104;10959;23371;2820;29123;367;5144;55224;55512;57282;6506;6712;677;79977;83605;84159;28514;152404;153090;1877;4739;5062;598;7086;80207;80314;8607;23180;2593;6774;79068;8879;9254;10743;51316;5727;8614;285590;3297;51761;57731;7429;7430;10404;2934;5782;7104;4656;5315;6442;8291;9215;1002;23499;29882;3984;4137;5058;8766;3091;7466;4853;56649;2296;23286;55841;5747;6788;80014;126695;2736;50515;57178;64220;3643;3952;1946;23242;23105;10507;23566;26053;54437;9201;4916;7143;91584;1826;8829;6405;8828;26011;6256;3720;4211;7161;2066;10409;32;5629;652;374;10765;2626;10611;8470;1906;2539;342184;55083;23327;57699;6857;8437;9699;440275;5590;7074;8826;59352
GO:0042330,taxis,The directed movement of a motile cell or organism in response to an external stimulus.,BP,1.5639538728054e-4,128,553,252042,1476651,0.0161603353676982,2867;1235;1236;196527;2321;3570;5155;2155;152189;2359;27202;3730;5288;6359;6376;8398;1002;10512;1400;151449;1826;2049;2131;23114;2534;2674;2736;2817;2887;2909;323;4009;4684;51466;5578;55816;5747;57731;5909;59277;5979;6091;6092;6324;6405;6477;64855;655;6586;6711;6712;7143;729920;7430;7869;8013;8399;8633;8828;8829;90249;9211;9369;9378;9499;9846;1020;2064;89884;2185;59341;102;27347;91584;10718;10451;1441;1525;3680;3689;5144;57580;6280;7042;3603;1946;4897;219699;9423;57449;3315;5587;101;10457;10584;5228;5795;652;7423;3685;54437;5025;1991;3673;4088;4916;1399;1902;1969;409;4363;5580;9564;9732;57118;57402;2950;64919;4781;5727;1906;23604;7060;8291;4067;4681;7074;8817
GO:0043085,positive regulation of catalytic activity,Any process that activates or increases the activity of an enzyme.,BP,4.66602442321394e-4,267,1293,252042,1476651,0.03545149291549239,10454;153090;134;1399;2889;4215;4216;4217;652;9020;1464;1902;23566;238;27347;3643;3656;408;4916;5027;51196;5562;55765;5605;5788;5979;64127;7161;7867;8517;9261;2069;9148;10395;1285;1512;1611;3092;4088;4137;5468;6091;6280;9026;9966;10718;1946;5618;10316;183;4915;29775;9618;23043;10595;2081;28988;5770;2261;2263;3673;2099;2321;2192;857;2980;2981;378;5590;207;5580;6188;2013;51422;5155;55890;57521;7042;8312;9052;7295;79109;5524;805;5447;10049;29103;3301;3337;481;7139;10156;10411;10451;10507;10681;11033;1124;116984;116985;116986;116987;119385;1793;2064;22821;22899;23092;23094;23108;23779;26130;26286;2775;29;2909;2932;3267;3993;4650;50848;54206;54453;54828;55160;55357;55616;57522;57580;57706;5906;5909;5996;5998;6000;6002;6004;613;6281;6904;79658;81704;83478;84079;84253;8437;8502;85397;858;8787;8826;8829;8997;90627;9135;9411;9628;9732;9754;9901;9922;10985;4683;6453;111;115;5575;5577;2185;1509;1612;255082;2852;3297;101;1445;1906;1991;2322;7164;8817;221472;23328;5058;7074;1236;388121;4067;5587;5747;7410;4331;5629;595;84722;775;776;1020;6385;7520;994;3091;4883;7015;949;9722;10062;64788;7518;25849;5570;79977;440503;1942;285489;4739;5062;54892;84632;10519;4057;6788;1969;2041;208;2302;23603;26037;57186;92154;9639;83874;57214;151636;6653;1191;4665;1785;2534;84630;256987;4155;6774;84168;54866;3952;10010;3689;23397;29128;2902;2934;124056;196513;241;285590;29947;340204;389383;4258;4326;4660;51107;5581;596;6720;9644
GO:0043087,regulation of GTPase activity,Any process that modulates the rate of GTP hydrolysis by a GTPase.,BP,1.60988004684913e-6,108,410,252042,1476651,6.247313120820374e-4,10156;10188;10959;153090;23677;399;408;409;50848;54828;5799;5962;8826;10395;10411;10451;10507;10681;11033;1124;116984;116985;116986;116987;119385;1793;2064;22821;22899;23092;23094;23108;23779;26130;26286;2775;2889;29;2909;2932;3267;3993;4650;54206;54453;55160;55357;55616;57522;57580;57706;5906;5909;5996;5998;6000;6002;6004;613;6281;6904;79658;81704;83478;84079;84253;8437;8502;85397;858;8787;8829;8997;90627;9135;9411;9628;9732;9754;9901;9922;1236;1399;1969;2041;208;2185;2302;23603;26037;4739;4916;57186;7074;92154;9639;152273;1946;2049;221472;2245;23654;4915;55785;5747;7410;81846;89846
GO:0043401,steroid hormone mediated signaling pathway,A series of molecular signals mediated by a steroid hormone binding to a receptor.,BP,3.36575021034895e-5,53,181,252042,1476651,0.005196298288891876,2099;2852;10498;2100;2274;2288;367;56937;8031;8202;8204;8312;861;9113;11331;81606;8626;23558;3169;5058;4734;5241;409;27086;3065;51341;6597;9611;9612;1407;406;5536;10062;11057;2063;2104;2494;2649;3172;5467;5468;5914;5916;6095;6097;6256;652;655;7026;7068;8013;8431;9572
GO:0043547,positive regulation of GTPase activity,Any process that activates or increases the activity of a GTPase.,BP,1.41606610931848e-5,89,339,252042,1476651,0.00252279501854963,1236;1399;1969;2041;208;2185;2302;23603;26037;2889;4739;4916;54828;57186;7074;92154;9639;10156;10395;10411;10451;10507;10681;11033;1124;116984;116985;116986;116987;119385;153090;1793;2064;22821;22899;23092;23094;23108;23779;26130;26286;2775;29;2909;2932;3267;3993;408;4650;50848;54206;54453;55160;55357;55616;57522;57580;57706;5906;5909;5996;5998;6000;6002;6004;613;6281;6904;79658;81704;83478;84079;84253;8437;8502;85397;858;8787;8826;8829;8997;90627;9135;9411;9628;9732;9754;9901;9922
GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity,"Any process that activates or increases the frequency, rate or extent of phosphatidylinositol 3-kinase activity.",BP,3.79737133738022e-4,14,32,252042,1476651,0.03139297214056371,116986;10451;1236;2185;2261;2321;2322;388121;4067;5155;5587;5747;64127;7410
GO:0045176,apical protein localization,"Any process in which a protein is transported to, or maintained in, apical regions of the cell.",BP,7.26363097315334e-5,8,11,252042,1476651,0.009747415434492658,357;378;4118;57120;57619;5962;9231;9620
GO:0045185,maintenance of protein location,"Any process in which a protein is maintained in a location and prevented from moving elsewhere. These include sequestration, stabilization to prevent transport elsewhere and the active retrieval of proteins that do move away.",BP,1.08717648134383e-4,29,85,252042,1476651,0.01274289402769472,4188;6717;2934;85477;10956;2901;2317;57731;7430;83660;857;4681;4052;57120;64083;6653;1020;7295;51608;9113;129685;83860;207;3098;3099;23224;23345;23353;152404
GO:0045216,cell-cell junction organization,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell-cell junction. A cell-cell junction is a specialized region of connection between two cells.",BP,6.10638208152209e-5,40,128,252042,1476651,0.009013892292623966,5578;1832;29841;59341;7082;83660;84612;8502;23114;287;928;9231;144100;3801;57662;10015;143098;50848;56288;64398;6904;79778;79977;79983;81;9080;3551;1969;183;857;51599;5583;861;1525;221935;4088;54549;7042;83605;9074
GO:0045604,regulation of epidermal cell differentiation,"Any process that modulates the frequency, rate or extent of epidermal cell differentiation.",BP,2.79914572439234e-5,23,57,252042,1476651,0.00451930824533532,54845;28514;126695;5727;652;6820;388585;3280;29841;360;54206;677;81537;861;79977;8626;10626;2296;4926;5583;58495;8202;9817
GO:0045664,regulation of neuron differentiation,"Any process that modulates the frequency, rate or extent of neuron differentiation.",BP,2.38403597208772e-8,158,609,252042,1476651,2.463424369958241e-5,207;2895;153090;183;2185;23654;2534;257194;27063;2889;2909;4058;4067;466;4915;5176;51761;55714;5587;57118;5906;5979;6280;6324;6376;64764;81532;9897;10519;1400;146760;1902;2288;22891;23108;23189;27124;4099;4193;5793;5802;59341;6695;6911;81618;596;1785;2932;4897;1020;3475;56920;80128;9423;7068;54845;388585;28514;3280;22882;2309;282969;4009;4211;440275;4821;5087;57540;655;7161;9283;124936;151449;221336;23081;2736;3169;339479;392255;4681;5914;60436;652;81544;1002;23499;29882;3984;4137;5058;8766;6662;23105;10507;1946;23566;5792;8428;29956;4916;7143;23043;26012;2902;4734;6383;91584;1826;8829;10090;1942;2049;23303;26037;5747;6091;6092;6498;7074;114788;1399;57580;64284;84816;3397;1523;23363;26259;84079;221935;22849;23613;6453;9148;9231;102;10611;26052;10458;29904;3706;8997;23242;23373;238;29993;8826;344901;23327;57699;6857;8437;9699;1453;10498;5629;53637;64919
GO:0045666,positive regulation of neuron differentiation,"Any process that activates or increases the frequency, rate or extent of neuron differentiation.",BP,2.36602618227017e-4,87,355,252042,1476651,0.02242949407467676,153090;183;2185;23654;2534;257194;27063;2889;2909;4058;4067;466;4915;5176;51761;55714;5587;57118;5906;5979;6280;6324;6376;64764;81532;9897;596;1002;23499;29882;3984;4137;5058;8766;9423;10507;1946;23566;4916;1826;8829;6091;6092;6498;7074;1523;23363;26259;84079;1902;22849;23613;6453;9148;9231;10458;29904;3706;8997;23242;23373;238;29993;655;8826;23327;57699;6857;8437;9699;1453;5629;124936;151449;221336;23081;2736;3169;339479;392255;4681;4821;4897;5914;60436;652;81544
GO:0045682,regulation of epidermis development,"Any process that modulates the frequency, rate or extent of epidermis development.",BP,1.09463894869431e-4,28,81,252042,1476651,0.01274289402769472,54845;9817;28514;126695;5727;652;6820;388585;3280;29841;360;54206;677;81537;861;79977;8626;10626;2296;4926;5583;58495;8202;5467;7042;10468;8456;4665
GO:0046578,regulation of Ras protein signal transduction,"Any process that modulates the frequency, rate or extent of Ras protein signal transduction.",BP,6.42728236766459e-6,63,215,252042,1476651,0.0013553695654097593,10564;23362;23550;9922;57706;9649;5962;19;345;8829;1785;26053;10160;10451;152273;221178;221472;2245;22899;23101;23189;23263;23268;23370;26084;29;4650;50649;50650;54848;55160;55785;57449;57580;613;64283;6453;64787;7074;7204;7410;84904;89846;8997;9639;10395;2909;1902;408;6091;9289;1399;2889;3707;4067;4853;10156;153090;22821;7042;79109;8437;51196
GO:0046942,carboxylic acid transport,"The directed movement of carboxylic acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Carboxylic acids are organic acids containing one or more carboxyl (COOH) groups or anions (COO-).",BP,1.49611135535498e-4,75,293,252042,1476651,0.016103456911336467,6533;9058;89874;10165;6505;6506;6507;1374;31;32;51422;118980;124935;153201;23428;57709;6510;6520;6542;81539;94097;207;208;4915;6804;6857;8497;4923;5027;134;2917;18;6567;5205;6256;8647;8714;1244;10559;388662;8140;2348;6573;5467;5468;115019;375611;8529;1906;5025;8399;3952;4843;10809;5244;9368;9194;9123;4779;11001;2181;6198;948;189;50487;624;3766;477;26266;8398;387254;4036;183;27347;9611
GO:0048010,vascular endothelial growth factor receptor signaling pathway,"Any series of molecular signals initiated by the binding of an extracellular ligand to a vascular endothelial growth factor receptor (VEGFR) located on the surface of the receiving cell, and ending with regulation of a downstream cellular process, e.g. transcription.",BP,1.05191437446244e-4,31,93,252042,1476651,0.01274289402769472,26509;153090;4734;5770;64855;2321;2887;3091;8817;3315;5587;10451;10458;1793;2185;2296;2324;2534;3685;5062;5228;5747;5829;6461;7410;7423;7867;8828;8829;9261;9564
GO:0048468,cell development,"The process whose specific outcome is the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.",BP,2.46014250441102e-9,438,1971,252042,1476651,5.991668889788215e-6,2069;2185;2309;9319;9897;994;3267;50487;5819;2066;23603;3091;58495;5979;9113;83605;26084;3397;80781;6376;22856;50515;55959;860;8817;2099;2683;389015;54768;57619;57835;8626;5914;5916;5241;23314;2736;4088;9759;2348;1021;28514;3172;4821;51092;652;126695;23022;2317;64919;23094;353116;367;79977;79983;122786;57669;6662;85301;55512;207;2176;598;10519;23626;283417;51465;6595;83990;91181;9425;79582;9148;10458;1267;2263;22854;4744;4897;51761;56288;57731;596;80128;84612;1002;10512;1400;151449;1826;2049;2131;23114;2534;2674;2817;2887;2909;323;3730;4009;4684;51466;5578;55816;5747;5909;59277;6091;6092;6324;6405;6477;64855;655;6586;6711;6712;7143;729920;7430;7869;8013;8399;8633;8828;8829;90249;9211;9369;9378;9499;9846;4685;50863;7534;1020;2064;89884;60484;8549;23405;2895;153090;183;23654;257194;27063;2889;4058;4067;466;4915;5176;55714;5587;57118;5906;6280;64764;81532;146760;1902;2288;22891;23108;23189;27124;4099;4193;5793;5802;59341;6695;6911;81618;2934;2950;388585;79885;928;2296;1906;340665;4773;64754;1399;25987;91584;89927;57282;9201;3952;4137;9331;4781;104;3766;163175;4916;9639;23218;25946;4627;5777;87;5629;1785;2932;3475;56920;9423;5792;10938;2775;374;3912;4734;50810;57662;79778;79789;80303;81544;8766;8925;92558;999;1946;1191;79152;10397;208;64398;26011;400746;26509;287;8291;219699;10461;1942;2041;3685;3915;55698;84168;6732;26038;1258;6101;9742;4211;5305;27086;302;403;2792;7068;54845;10296;2539;51341;3856;442721;845;84665;3280;53637;22882;282969;440275;5087;57540;7161;9283;124936;221336;23081;3169;339479;392255;4681;60436;23499;29882;3984;5058;11057;83853;1050;5468;8419;54852;56776;6382;1489;2063;23040;238;7042;7357;9394;6507;6904;23242;23105;10507;23566;26053;54437;8428;29956;85414;3065;1525;84700;22953;4656;858;92737;9254;28988;29993;57624;10160;1952;23043;26012;2902;6383;124540;5788;861;864;406;58497;55198;6653;84376;2852;4036;4988;7520;10090;23303;26037;6498;7074;114788;57580;64284;84816;1523;23363;26259;84079;4000;1969;9368;5205;6385;64072;79633;84059;4602;5583;3418;7015;1235;25803;51599;10298;378;5062;57492;1501;221935;22849;23613;6453;9231;102;10611;26052;29904;3706;8997;10411;5138;5144;5962;2626;8470;9472;8313;9572;84630;81029;5727;4643;5420;8826;2302;5155;50848;7082;9414;51742;286262;23373;2192;81;1793;201294;4739;6239;6281;80005;3551;344901;23327;57699;6857;8437;9699;5025;1453;5590;10498;4853;4057;51208;10718;6774;9289;23060;84159
GO:0048545,response to steroid hormone,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a steroid hormone stimulus.",BP,3.94388107982027e-4,90,375,252042,1476651,0.03215654876939339,2099;2852;10498;2100;2274;2288;367;56937;8031;8202;8204;10062;11057;117144;1364;2353;23558;4821;6720;7042;857;8312;861;9113;11331;81606;8626;3169;5058;4734;2063;2104;2494;2649;3172;5467;5468;5914;5916;6095;6097;6256;652;655;7026;7068;8013;8431;9572;5241;10076;189;23205;374;5066;596;6382;6898;799;4916;595;7200;6586;409;27086;3065;51341;6597;9611;9612;477;8644;1906;2322;2950;677;2309;490;687;114907;1244;2308;5176;54206;64754;1407;406;5536;3417;4193
GO:0048589,developmental growth,"The increase in size or mass of an entire organism, a part of an organism or a cell, where the increase in size or mass has the specific outcome of the progression of the organism over time from one condition to another.",BP,1.10990076695299e-4,143,624,252042,1476651,0.01274289402769472,2099;2309;2069;4683;129685;54892;57167;6662;2261;2263;344901;54796;5914;10498;5447;5916;85301;57669;5738;928;1785;2932;4897;1020;3475;4099;56920;5802;80128;9423;104;10959;23371;2820;29123;367;5144;55224;55512;57282;6506;6712;677;79977;83605;84159;28514;596;2593;6774;79068;8879;9254;10743;51316;5727;8614;285590;3297;51761;57731;7429;7430;10404;2934;5782;7104;4656;5315;6442;8291;9215;5467;1002;23499;29882;3984;4137;5058;8766;2296;23286;55841;5747;6788;80014;207;3643;3952;1946;23242;23105;10507;23566;26053;54437;9201;4916;7143;91584;1826;8829;6405;6586;8828;26011;6256;7042;3720;4211;7161;2066;10409;32;5629;652;374;10765;2626;10611;183;8470;1906;9472;2539;342184;55083;23327;57699;6857;8437;9699;440275;5590;7074;8826;59352;126695;2736;4088;50515;57178;64220
GO:0048666,neuron development,"The process whose specific outcome is the progression of a neuron over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell.",BP,3.17018464752168e-8,239,1003,252042,1476651,2.8080416372367173e-5,10458;1267;2263;22854;4744;4897;51761;56288;57731;596;80128;84612;1002;10512;1400;151449;1826;2049;2131;23114;2534;2674;2736;2817;2887;2909;323;3730;4009;4684;51466;5578;55816;5747;5909;59277;5979;6091;6092;6324;6405;6477;64855;655;6586;6711;6712;7143;729920;7430;7869;8013;8399;8633;8828;8829;90249;9211;9369;9378;9499;9846;4685;50863;7534;1020;2064;89884;207;2895;153090;183;2185;23654;257194;27063;2889;4058;4067;466;4915;5176;55714;5587;57118;5906;6280;6376;64764;81532;9897;10519;146760;1902;2288;22891;23108;23189;27124;4099;4193;5793;5802;59341;6695;6911;81618;1399;25987;91584;57282;9201;3952;4137;9331;4781;104;1785;2932;3475;56920;9423;5792;2348;10938;2775;374;3912;4734;50810;57662;79778;79789;80303;81544;8766;8925;92558;999;1946;219699;1258;6101;9742;403;2792;7068;163175;23499;29882;3984;5058;3280;6507;6904;23242;23105;10507;23566;26053;54437;8428;29956;4916;23405;28988;29993;4681;57624;10160;1952;23043;26012;2902;6383;861;864;10090;1942;23303;26037;6498;7074;114788;57580;64284;84816;3397;1523;23363;26259;84079;9368;5205;388585;6385;64072;79633;84059;10298;378;5062;57492;1501;221935;22849;23613;6453;9148;9231;102;10611;26052;29904;3706;8997;64919;5727;286262;4036;23373;238;8826;344901;23327;57699;6857;8437;9699;440275;5590;10498;1489;2063;23040;26011;7042;7357;9394
GO:0048667,cell morphogenesis involved in neuron differentiation,The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron.,BP,2.80969852679799e-6,126,500,252042,1476651,8.295032822115325e-4,10458;1267;2263;22854;4744;4897;51761;56288;57731;596;80128;84612;1002;10512;1400;151449;1826;2049;2131;23114;2534;2674;2736;2817;2887;2909;323;3730;4009;4684;51466;5578;55816;5747;5909;59277;5979;6091;6092;6324;6405;6477;64855;655;6586;6711;6712;7143;729920;7430;7869;8013;8399;8633;8828;8829;90249;9211;9369;9378;9499;9846;1020;2064;89884;25987;91584;9201;9331;4781;104;1785;2932;3475;4099;56920;5802;9423;1946;219699;23499;29882;3984;4137;5058;8766;23242;23105;10507;23566;26053;54437;4916;10160;1952;23043;26012;2902;4734;6383;10090;1942;23303;26037;4915;6498;7074;3397;1523;23363;26259;84079;9368;1501;22891;102;10611;26052;29904;3706;8997;64919;5727;3280;6507;6904
GO:0048699,generation of neurons,The process in which nerve cells are generated. This includes the production of neuroblasts and their differentiation into neurons.,BP,3.26105677410632e-8,318,1398,252042,1476651,2.8080416372367173e-5,6774;1020;1399;23284;23314;2534;26053;266727;323;4897;4915;4916;51473;55140;5747;6695;7026;80128;84197;8829;9201;92737;9423;9620;3091;6376;2009;23654;747;10458;1267;2263;22854;4744;51761;56288;57731;596;84612;1002;10512;1400;151449;1826;2049;2131;23114;2674;2736;2817;2887;2909;3730;4009;4684;51466;5578;55816;5909;59277;5979;6091;6092;6324;6405;6477;64855;655;6586;6711;6712;7143;729920;7430;7869;8013;8399;8633;8828;90249;9211;9369;9378;9499;9846;4685;50863;7534;2064;89884;23405;207;2895;153090;183;2185;257194;27063;2889;4058;4067;466;5176;55714;5587;57118;5906;6280;64764;81532;9897;10519;146760;1902;2288;22891;23108;23189;27124;4099;4193;5793;5802;59341;6911;81618;3226;161357;4779;4821;5727;81544;25987;23017;6095;8925;5629;64919;91584;89927;80709;57282;3280;388585;2066;26038;3952;4137;9331;4781;104;1489;1788;204851;23040;254778;28996;3065;4010;7482;81029;83696;1785;2932;3475;56920;5792;2348;10938;2775;374;3912;4734;50810;57662;79778;79789;80303;8766;92558;999;1946;219699;1258;6101;9742;403;2792;7068;163175;54845;28514;53637;22882;2309;282969;4211;440275;5087;57540;7161;9283;124936;221336;23081;3169;339479;392255;4681;5914;60436;652;23499;29882;3984;5058;6662;9148;25925;2063;238;26011;7042;7357;9394;6507;6904;23242;23105;10507;23566;54437;8428;29956;85414;5468;28988;29993;57624;10160;1952;23043;26012;2902;6383;861;864;406;58497;55198;6653;84376;2852;4036;4988;7520;10090;1942;23303;26037;6498;7074;114788;57580;64284;84816;3397;1523;23363;26259;84079;9368;5205;6385;64072;79633;84059;54549;8842;4602;5583;3418;7015;10298;378;5062;57492;1501;221935;22849;23613;6453;9231;102;10611;26052;29904;3706;8997;9572;84630;286262;23373;8826;344901;23327;57699;6857;8437;9699;5025;1453;5590;10498;10718;9289;23060;1021
GO:0048731,system development,"The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process.",BP,1.70443302166821e-6,919,4670,252042,1476651,6.247313120820374e-4,10743;1298;1969;2131;2261;2736;285590;3226;3623;4883;5052;5251;53;5307;56172;60529;655;6662;6694;7042;8626;9060;9759;4256;101;10411;10451;10519;113026;1284;1464;153090;1942;2041;2049;2050;2069;219699;2263;2296;290;302;3091;3339;3397;3685;3952;4211;4627;4897;5333;54828;5578;5587;57007;5747;57674;58495;6095;6461;6733;7045;7410;80781;8291;83478;857;8817;8828;8829;9289;9394;23626;3955;596;598;83943;2309;5241;8204;2099;8879;1045;1289;1399;2308;2889;4193;4215;64220;84168;1906;25976;3726;4643;4915;57178;677;83605;84700;170692;204851;23094;28996;341640;64093;1512;3399;51107;6092;80000;168667;4088;4091;5914;5979;6382;6385;652;847;170690;5087;5228;5727;79633;6774;2066;23603;1020;23284;23314;2534;26053;266727;323;4916;51473;55140;6695;7026;80128;84197;9201;92737;9423;9620;10461;5788;1592;183;23371;403;4326;4357;5176;5314;55959;5629;7020;7161;7380;7466;84159;2932;57669;80709;9231;6788;10395;10959;131405;23242;23654;2909;4036;55764;57167;57545;57619;5916;79977;51043;1050;3280;3720;51599;5253;5315;5860;10761;4216;5468;55224;89884;2186;3297;5155;207;26528;6256;55366;55504;8456;8549;2324;123872;2348;2626;28514;55036;9645;79152;1649;26057;4209;4665;55512;55790;860;2185;6091;6376;4781;64764;7482;81029;22856;50515;220;221322;357;8412;10468;2009;54502;5777;8514;85439;6778;1015;4853;2322;10538;23228;2302;4067;775;83737;9398;10454;3643;8313;10512;7468;4734;9249;4194;5138;56999;4772;6586;1832;1785;4052;287;1021;3172;4821;51092;126695;23022;2317;64919;80144;6772;490;6597;84440;10498;5447;85301;2245;2593;284086;3673;3983;51466;51513;7088;7090;10858;134;1400;1826;1946;1995;23040;23092;23138;2353;27111;29767;3984;4045;4661;4681;51195;56134;56135;56138;56139;56140;56141;56142;56143;56144;56145;56146;56147;6477;6595;7975;8140;818;84059;8787;8997;9211;9771;9965;747;10458;1267;22854;4744;51761;56288;57731;84612;1002;151449;23114;2674;2817;2887;3730;4009;4684;55816;5909;59277;6324;6405;64855;6711;6712;7143;729920;7430;7869;8013;8399;8633;90249;9369;9378;9499;9846;4685;10160;119;221935;22941;26052;28988;54549;9379;11059;1827;224;26280;27330;2950;340665;40;4118;4155;4862;5066;54221;64377;6455;686;140733;1445;1500;2181;2622;29;2902;3777;378;388585;388662;409;5463;55219;56934;5793;613;6310;64405;6453;6857;7520;7881;9148;928;9531;2064;6526;57045;1396;1525;162;1767;1889;22980;27295;282996;4151;51196;5467;54880;56950;57538;6717;79602;8814;8932;9742;4331;124976;10290;10791;1106;1489;23060;26287;463;4703;57496;6442;6938;8087;8912;9099;4656;6840;3099;353;540;5618;595;7392;9612;50863;7534;60484;10409;22836;56159;7022;8031;8644;3417;30001;23405;7074;90102;25805;2651;283149;286204;80139;114990;3169;3249;753;8842;2895;257194;27063;4058;466;55714;57118;5906;6280;81532;9897;146760;1902;2288;22891;23108;23189;27124;4099;5802;59341;6911;81618;2934;79885;163175;374;56259;7374;8888;1285;576;6301;7060;161357;4779;81544;6506;25987;6507;18;23017;23026;3746;5058;89797;84678;3211;54768;104;91584;3737;5205;8925;152789;3747;2539;79109;805;84630;9143;9919;238;3065;63827;3912;23224;23353;89927;10718;57282;26038;10159;3705;5362;9283;4137;9331;999;317762;388677;56949;6513;83696;2120;254778;63976;3766;9639;84376;9368;1397;57217;861;84148;1788;4010;1316;51341;5795;7163;204219;6700;7357;8796;9113;399;57580;22985;54892;8444;23218;25946;87;8563;10457;22904;29887;7286;9923;27086;4286;8840;9618;6720;83716;27122;5167;196527;5027;3475;56920;1718;367;863;2775;3337;2695;2696;3570;10076;2155;23175;3936;4837;8431;5792;10938;50810;57662;79778;79789;80303;8766;92558;401138;144501;3850;3855;3856;3860;387273;3875;3887;3891;3892;440051;5317;8502;8688;26011;400746;1191;10397;208;64398;85477;81792;392255;26018;3321;11331;10765;6239;1258;6101;5305;80314;4016;51676;59269;2792;29123;4782;682;360;4644;7068;23205;256987;81846;84668;8537;54845;408;2820;10202;10296;864;54796;151516;3691;54206;10507;64131;3707;1236;4683;22806;3635;441478;9580;4773;29841;81537;10626;4926;5583;8202;4602;3566;5590;1441;53637;22882;282969;440275;57540;124936;221336;23081;339479;60436;84293;169200;2013;10298;116844;1232;2321;23328;27161;3315;3689;5740;694;7015;8038;23499;29882;149840;8614;64759;1235;26153;4041;51208;6522;79827;5426;5562;25925;2063;6904;23105;23566;54437;8428;29956;3225;4188;55112;342184;51741;10655;3222;56243;85414;22953;858;29993;57624;1952;23043;26012;6383;3784;9261;2176;406;58497;55198;6653;2852;4988;10090;23303;26037;6498;114788;64284;84816;1523;23363;26259;84079;8546;8943;3221;10611;29904;3556;654429;79953;6548;7139;4000;57158;9026;91181;80045;2782;57835;6010;79888;2683;1999;10082;161;166336;23002;64750;81839;4774;5064;55638;84966;64072;3418;1101;124565;54808;4057;60676;4638;32;80004;7052;25803;9215;6097;79068;89766;84649;4255;81606;10049;7423;5062;57492;1501;22849;23613;102;3706;8470;9472;5104;2494;9914;22899;1364;9572;256764;26504;23254;5045;5046;5652;63036;826;8419;2122;5420;8826;231;55083;7369;83990;6195;9644;29775;90627;375611;140469;1112;158326;123041;51742;6430;286262;23373;23432;90993;3716;344901;23327;57699;8437;9699;5025;11145;1453;79414;1786;22881;4300;64332;3918
GO:0048812,neuron projection morphogenesis,"The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites.",BP,3.20052452865122e-6,138,559,252042,1476651,9.186394431820292e-4,10458;1267;2263;22854;4744;4897;51761;56288;57731;596;80128;84612;1002;10512;1400;151449;1826;2049;2131;23114;2534;2674;2736;2817;2887;2909;323;3730;4009;4684;51466;5578;55816;5747;5909;59277;5979;6091;6092;6324;6405;6477;64855;655;6586;6711;6712;7143;729920;7430;7869;8013;8399;8633;8828;8829;90249;9211;9369;9378;9499;9846;1020;2064;89884;25987;91584;9201;9331;4781;104;1785;2932;3475;4099;56920;5802;9423;1946;219699;23499;29882;3984;4137;5058;8766;23242;23105;10507;23566;26053;54437;4916;10160;1952;23043;26012;2902;4734;6383;10090;1942;23303;26037;4915;6498;7074;3397;1523;23363;26259;84079;1501;22891;102;10611;26052;29904;3706;8997;64919;5727;4036;344901;23327;57699;6857;8437;9699;440275;5590;8826;153090;23405;28988;29993;4681;57624
